source_id,z,m1_Msun,m2_Msun,total_mass_Msun,chirp_mass_Msun,q,DL_Mpc,t_c_yr,f_gw_start_hz,f_gw_isco_hz,Lambda,Beta,iota,psi_rad,var_phi,phi_c,eccentricity,engine,score_proxy,signal_rss,signal_max,catalog_kind,population_model,population_weight,observer_rate_weight_proxy,original_row_number,original_m1_Msun,original_m2_Msun,spin1,spin2,spin_angle_alpha,spin_angle_beta,spin_angle_gamma,spin_plane_psi,final_spin,final_mass_Msun,kick_velocity_km_s,escape_velocity_halo_km_s,escape_velocity_baryon_km_s,cluster_mass_Msun,disk_stars_mass_Msun,disk_gas_mass_Msun,bulge_stars_mass_Msun,bulge_gas_mass_Msun,nuclear_star_cluster_mass_Msun,reservoir_mass_Msun,final_halo_mass_Msun
Q3nod_K16_100_stratifiedtc_0011,1.94827,130828.0,33583.7,164411.7,55272.74105779666,0.2567011648882502,15341.213345683344,0.1221378555918962,0.0002830142279130583,0.009071385684908815,2.163951074640275,-0.25116619643078975,0.4425508938065027,0.3989897674890457,4.002581955835968,3.9258923986394496,0.0,bhb_EccFD,136.6080303178927,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,0.000101397,313.19324574550336,8980,130828.0,33583.7,0.998,0.688997,0.0980549,0.169607,0.124097,5.67319,0.991419,155045.0,347557.0,185894.0,24841.0,32869300000.0,13293700.0,961120000.0,18214200.0,54.1066,34937.5,966.184,125893000000.0
Q3nod_K16_100_stratifiedtc_0012,13.6698,178848.0,95616.6,274464.6,112749.1205966417,0.5346249329039184,148604.44962511447,0.1262180557887901,6.567795672383179e-05,0.0010921016784546426,0.16534849167165472,-1.020027184930267,2.032959372953781,1.4759277779000388,2.099568703857318,2.1614065467011647,0.0,bhb_EccFD,253.4020956225131,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,6.88948e-06,1.4573515541462339,41787,178848.0,95616.6,0.644349,0.025863,0.229068,0.117451,0.155997,1.97576,0.813581,257737.0,312786.0,80800.7,15835.5,256661000.0,6.33412e-08,24.8107,78115.6,9110150.0,311.342,547.319,2511890000000.0
Q3nod_K16_100_stratifiedtc_0013,4.36043,159723.0,23141.8,182864.8,48778.98213894165,0.14488708576723452,40263.01897086146,0.1443222347528838,0.0001978248497073411,0.004485840843949879,1.574013032412912,-1.1030338883802777,1.502365147424673,1.711669671299615,4.399957638287286,1.9437735953154165,0.0,bhb_EccFD,90.15742486837432,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,5.47354e-05,81.00890732156438,40462,159723.0,23141.8,0.840672,0.796056,0.0410095,0.0518983,0.0855815,0.353088,0.909794,177406.0,155715.0,89308.1,2374.62,1887920000.0,13402.1,4828010.0,71287.6,15.6379,383.384,3.03021,251189000000.0
Q3nod_K16_100_stratifiedtc_0014,1.59679,2369620.0,178378.0,2547998.0,494734.4828504123,0.07527704864071033,12029.54834489137,0.1456363474048778,7.289441232100547e-05,0.0006645653481472169,3.4489881290456097,0.1378407694584546,1.3220516573292536,0.15587597652133417,2.568567339011664,0.5752923612793369,0.0,bhb_EccFD,2202.394887662316,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,3.64807e-06,12.064880433230432,74803,2369620.0,178378.0,0.975623,0.698783,2.72388,2.04931,1.06877,3.61534,0.762918,2536650.0,56973.5,651775.0,265393.0,2282900000000.0,27918400000.0,88462800000.0,5407290000.0,25796400.0,4502910.0,490597.0,5011870000000.0
Q3nod_K16_100_stratifiedtc_0015,0.313274,700428.0,16628.5,717056.5,73895.71724343284,0.023740484389544677,1680.567728702522,0.1487289503743072,0.0003634281692176099,0.004669440890250912,5.958998889762192,0.7116630300895062,1.9009729998435876,0.5439057873158009,0.7153474639133348,4.4377251492313485,0.0,bhb_EccFD,621.0321205058339,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,2.40093e-05,25.29749636561923,83398,700428.0,16628.5,0.633904,0.848481,0.185436,0.137161,0.0849351,1.93958,0.667811,715040.0,8517.77,387183.0,143403.0,457760000000.0,333883000.0,23256700000.0,1498070000.0,34.8485,177747.0,357.561,630957000000.0
Q3nod_K16_100_stratifiedtc_0016,4.119,202005.0,21262.6,223267.6,51288.73081540846,0.10525779064874631,37653.03886098756,0.1669516178123431,0.0001868315105290334,0.0038473595248203043,0.18206818439438016,-0.31205036237930034,1.2267680539660188,1.7889775024963483,1.5121527993061281,0.7070675107884918,0.0,bhb_EccFD,93.43548705083482,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,0.000430244,685.134806221034,19297,202005.0,21262.6,0.269798,0.356094,0.206546,0.0561533,0.15985,3.82091,0.477266,220663.0,80792.0,97147.4,4613.68,4370040000.0,227124.0,33920100.0,96775.0,29.3927,3368.31,32.4525,15848900000.0
Q3nod_K16_100_stratifiedtc_0017,4.30816,88439.8,17025.8,105465.6,31771.00859186828,0.19251287316343998,39696.36363903351,0.1821994934609211,0.0002384303145700487,0.007854504133507204,2.754565923005307,-0.9042617338431244,1.0382553577072806,2.8334467662521314,4.604266500343502,0.12325272882884582,0.0,bhb_EccFD,49.86340529762141,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,3.62675e-05,54.52752514347626,61827,88439.8,17025.8,0.643801,0.504868,0.20889,0.0763533,0.147609,2.36243,0.797738,102017.0,194772.0,242250.0,110269.0,30497300000.0,17463900.0,35533600.0,79856600.0,713087000.0,5204.5,151937.0,398107000000.0
Q3nod_K16_100_stratifiedtc_0018,5.55305,242785.0,59642.6,302427.6,100078.95606848945,0.24566015198632535,53400.002407076405,0.1836244500750438,0.0001017327284723904,0.0022187516872773055,0.8526600504304739,0.7781854397136521,1.8031164117055152,1.510687671370086,5.507122457907927,4.546304990834204,0.0,bhb_EccFD,202.0270855262022,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,6.88948e-06,7.253918539352166,40654,242785.0,59642.6,0.183117,0.0504354,0.183554,0.168436,0.0502395,4.54494,0.566115,294401.0,181172.0,117149.0,7677.09,2732270000.0,186844.0,9108880.0,929912.0,0.0,4282.43,815.427,2511890000000.0
Q3nod_K16_100_stratifiedtc_0019,1.12328,2857480.0,355950.0,3213430.0,799888.6772496374,0.12456780099948206,7806.539024384211,0.1874191854846015,5.569904634674144e-05,0.0006444622637463724,3.6745581871738153,-0.2373645337617549,1.8928825112345475,0.9521557870490497,2.915996356368706,2.683288935467309,0.0,bhb_EccFD,4516.839598694609,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,6.88948e-06,22.75712873107169,40806,2857480.0,355950.0,0.849821,0.998,2.16741,0.248389,2.40232,5.91328,0.893807,3135010.0,141196.0,713512.0,471564.0,1897010000000.0,5450900000.0,34581900000.0,24623600000.0,7015190.0,17345600.0,109550.0,2511890000000.0
Q3nod_K16_100_stratifiedtc_0020,12.1318,192436.0,144002.0,336438.0,144614.5193424832,0.7483111268161883,130078.97108767333,0.1892531019810626,5.175470194073445e-05,0.0009952777677411152,2.7179764691894275,0.795375481249467,1.2287096447418147,0.9951833217481229,1.6136636842492904,5.6209907633983125,0.0,bhb_EccFD,310.9231400852056,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,0.000101946,27.341182270490453,93245,192436.0,144002.0,0.212958,0.915393,0.256233,0.156785,0.140029,2.0848,0.815983,314363.0,152321.0,63249.6,8668.64,211287000.0,755.415,1540140.0,31641.7,2204320.0,180.857,234.095,79432800000.0
