source_id,z,m1_Msun,m2_Msun,total_mass_Msun,chirp_mass_Msun,q,DL_Mpc,t_c_yr,f_gw_start_hz,f_gw_isco_hz,Lambda,Beta,iota,psi_rad,var_phi,phi_c,eccentricity,engine,score_proxy,signal_rss,signal_max,catalog_kind,population_model,population_weight,observer_rate_weight_proxy,original_row_number,original_m1_Msun,original_m2_Msun,spin1,spin2,spin_angle_alpha,spin_angle_beta,spin_angle_gamma,spin_plane_psi,final_spin,final_mass_Msun,kick_velocity_km_s,escape_velocity_halo_km_s,escape_velocity_baryon_km_s,cluster_mass_Msun,disk_stars_mass_Msun,disk_gas_mass_Msun,bulge_stars_mass_Msun,bulge_gas_mass_Msun,nuclear_star_cluster_mass_Msun,reservoir_mass_Msun,final_halo_mass_Msun
popIII_K16_0021,4.705,48723.2,13004.4,61727.6,21037.77449500137,0.266903651648496,44019.18637060568,0.06546476982039134,0.00043290092965722095,0.01248643799399997,3.0821368824949187,-0.3856596704774908,1.127486053821596,0.35887513168204727,2.1702523196108574,6.127956947494442,0.0,bhb_EccFD,37.96435931919654,,,K16_popIII_weighted_sample,popIII,1.58724e-05,21.21213775465646,795,48723.2,13004.4,0.998,0.998,0.0754449,0.114307,0.0476628,5.79897,0.998,58019.6,272010.0,239851.0,61891.8,38928100000.0,14431700.0,416560000.0,41222100.0,6.70084,498901.0,110549.0,1000000000000.0
popIII_K16_0022,1.05716,3009880.0,1181400.0,4191280.0,1607305.2143261426,0.3925073424854147,7244.844697205651,0.029080704863905175,7.38703529895717e-05,0.0005099867104513655,1.2275796989912837,-0.29531554340692,0.2730195836570067,2.874665161527686,5.572869938221832,0.03428111943184494,0.0,bhb_EccFD,17833.16429302798,,,K16_popIII_weighted_sample,popIII,1.58724e-05,51.60063371545193,808,3009880.0,1181400.0,0.662729,0.998,0.243617,0.144608,0.117958,2.37492,0.870891,3935520.0,248915.0,469620.0,244896.0,647729000000.0,13985.4,25941800.0,3434150000.0,9.63524,2741220.0,14094300.0,1000000000000.0
popIII_K16_0023,1.35829,832579.0,323415.0,1155994.0,442099.7310656318,0.3884496246001881,9862.48450276582,0.015848013896355973,0.00019081480122830197,0.0016129496697379435,0.08118208301186007,0.3576129695651415,0.9063487863807667,1.6439232308389395,4.479719518479279,4.747743190541951,0.0,bhb_EccFD,3602.6118453343393,,,K16_popIII_weighted_sample,popIII,1.58724e-05,53.49408226239737,878,832579.0,323415.0,0.998,0.998,0.141436,0.120031,0.0218028,2.9339,0.98593,1067330.0,341395.0,296723.0,119151.0,658480000000.0,11668500.0,1755890000.0,442295000.0,9.32995,2296490.0,0.0132927,1000000000000.0
popIII_K16_0024,4.29544,43807.3,1553.94,45361.240000000005,5867.477814259097,0.035472170163420254,39558.597525379526,0.01749253776161704,0.001652476485371653,0.01830571243469222,0.9360396472480692,0.6141356557864149,1.711926718720699,2.5516492372627075,2.1291787193127365,1.051099341860881,0.0,bhb_EccFD,10.850218540625077,,,K16_popIII_weighted_sample,popIII,1.58724e-05,23.955654171588165,926,43807.3,1553.94,0.998,0.998,0.256071,0.158817,0.0988627,3.37092,0.998,45009.6,21187.4,207754.0,59420.9,20349600000.0,370.715,5077310.0,39651000.0,54494300.0,134412.0,220062.0,1000000000000.0
popIII_K16_0025,2.67547,24710.1,977.235,25687.335,3530.045471171268,0.039547998591669,22525.34206253685,0.10952757382786313,0.001433578565972163,0.04657379995459107,1.844596765896909,0.8484643848776203,1.4206281955450824,2.8248211863195656,3.387125800085376,1.9317344422671068,0.0,bhb_EccFD,4.043569460705819,,,K16_popIII_weighted_sample,popIII,1.58724e-05,39.84815199298176,1101,24710.1,977.235,0.998,0.990866,0.26964,0.140506,0.158773,4.03808,0.998,25462.9,23972.2,249186.0,118009.0,51460700000.0,1998240.0,112305000.0,306173000.0,0.0,2207880.0,1206980.0,1000000000000.0
popIII_K16_0026,1.25594,641493.0,395634.0,1037127.0,436038.59245523345,0.6167393876472541,8956.389887932595,0.0361756615000545,0.00014520683569146163,0.0018793779188950896,3.731167413335354,0.28422936204160604,1.4985223521131967,0.07311891531567707,4.995098088793228,6.101290419990483,0.0,bhb_EccFD,3001.0910599026342,,,K16_popIII_weighted_sample,popIII,1.58724e-05,53.34562282430898,1152,641493.0,395634.0,0.998,0.998,0.261002,0.126104,0.150863,3.82483,0.967037,941216.0,410890.0,512810.0,341445.0,426493000000.0,1904040000.0,16197800000.0,9277980000.0,157888.0,20944600.0,0.0,1000000000000.0
popIII_K16_0027,0.961158,145203.0,3472.24,148675.24,15385.211307599544,0.02391300455224754,6444.225609346762,0.05865158640416312,0.0010692052832169442,0.015080730300934285,5.666069087465258,-0.0907667029200367,2.415437750084923,2.5769577271037103,4.499916071810334,2.8151436328028625,0.0,bhb_EccFD,47.44932912064007,,,K16_popIII_weighted_sample,popIII,1.58724e-05,49.871932632397176,1222,145203.0,3472.24,0.998,0.998,0.273798,0.15129,0.150078,4.00087,0.998,147898.0,9726.63,217723.0,54009.2,749710000000.0,10627100.0,880112000.0,48682800.0,4.20297,391016.0,0.0214801,1000000000000.0
popIII_K16_0028,0.7121,873886.0,149970.0,1023856.0,294054.4310220714,0.17161277329079536,4463.049778098243,0.11165643163951343,0.00014462607477974204,0.0025084508637971663,2.153191427370334,-0.29088053717499374,2.8716702420789306,1.4634963237249607,2.8616964704528254,0.4162915072003101,0.0,bhb_EccFD,1966.95350615369,,,K16_popIII_weighted_sample,popIII,1.58724e-05,41.80880406322062,1223,873886.0,149970.0,0.998,0.997987,0.116816,0.0356285,0.0824105,3.45545,0.998,981510.0,196076.0,500128.0,261109.0,878065000000.0,570975000.0,30859200000.0,4686240000.0,17.0673,10539200.0,0.0,1000000000000.0
popIII_K16_0029,1.44749,319510.0,723.34,320233.34,8264.238711301527,0.0022639041031579606,10664.356466954168,0.24550899404157953,0.0008025062040114108,0.005610300637266898,6.218725174182498,1.3379028294744937,1.6422121534299368,0.7147688208025691,3.0436619751460956,5.358644048483949,0.0,bhb_EccFD,12.159169456647291,,,K16_popIII_weighted_sample,popIII,1.58724e-05,53.30886028902641,1363,319510.0,723.34,0.998,0.998,0.117869,0.11787,0.12871,5.28785,0.998,320048.0,104.658,292116.0,124532.0,109058000000.0,2690.62,4493230.0,484819000.0,8.67618,870130.0,1918870.0,1000000000000.0
popIII_K16_0030,1.18179,99670.8,38670.1,138340.9,52890.27488963353,0.3879782243144431,8310.069682879277,0.022508585681262867,0.0006621059314639246,0.014568339769359048,0.5590836743059193,-0.586231360330231,0.057382562242259724,2.048603273910164,2.307513103576744,0.9409840123775387,0.0,bhb_EccFD,250.03162223496813,,,K16_popIII_weighted_sample,popIII,1.58724e-05,52.94659241701395,1479,99670.8,38670.1,0.998,0.998,0.186972,0.166193,0.104894,4.81478,0.985222,127790.0,315427.0,302542.0,147086.0,132089000000.0,8600190.0,318205000.0,750346000.0,44046400.0,1428680.0,3072930.0,1000000000000.0
