source_id,z,m1_Msun,m2_Msun,total_mass_Msun,chirp_mass_Msun,q,DL_Mpc,t_c_yr,f_gw_start_hz,f_gw_isco_hz,Lambda,Beta,iota,psi_rad,var_phi,phi_c,eccentricity,engine,score_proxy,signal_rss,signal_max,catalog_kind,population_model,population_weight,observer_rate_weight_proxy,original_row_number,original_m1_Msun,original_m2_Msun,spin1,spin2,spin_angle_alpha,spin_angle_beta,spin_angle_gamma,spin_plane_psi,final_spin,final_mass_Msun,kick_velocity_km_s,escape_velocity_halo_km_s,escape_velocity_baryon_km_s,cluster_mass_Msun,disk_stars_mass_Msun,disk_gas_mass_Msun,bulge_stars_mass_Msun,bulge_gas_mass_Msun,nuclear_star_cluster_mass_Msun,reservoir_mass_Msun,final_halo_mass_Msun
popIII_K16_100_uniformtc_0011,1.59344,252163.0,1653.52,253816.52,12335.322600224652,0.00655734584375979,11998.619629262514,0.1168875992819693,0.0007959232212593205,0.006680016190286542,6.016856584968862,0.19345023349587595,2.5459968325299576,0.9600562291108843,0.04097923965518605,1.1616193028413468,0.0,bhb_EccFD,23.07600861740011,,,K16_popIII_100_uniformtc_from_500,popIII,2.40093e-05,79.43977971081668,579577,252163.0,1653.52,0.998,0.998,0.116886,0.0996316,0.15933,0.822344,0.998,253411.0,825.726,319109.0,186635.0,149150000000.0,2006.67,12040300.0,928997000.0,812017000.0,1040890.0,5601220.0,630957000000.0
popIII_K16_100_uniformtc_0012,1.38301,38063.3,1169.56,39232.86,4681.525281200931,0.030726710505920397,10083.612261639331,0.1265777629530134,0.001492265963627597,0.047032468358943515,0.24825262314039695,0.06900527158016512,1.2926592844778162,3.0465357984431023,3.097176477928502,5.4401271789106875,0.0,bhb_EccFD,7.213345723054053,,,K16_popIII_100_uniformtc_from_500,popIII,2.95127e-05,99.41947477701333,503823,38063.3,1169.56,0.995553,0.998,0.199035,0.0331445,0.171718,2.48746,0.998,38962.7,15418.6,303899.0,135275.0,169062000000.0,435302000.0,2586690000.0,516994000.0,39934400.0,3467020.0,749064.0,501187000000.0
popIII_K16_100_uniformtc_0013,0.607533,170730.0,18351.9,189081.9,43879.789257217664,0.10749077490774908,3680.2665698485835,0.1362679266240575,0.0004584195719327292,0.014466509301259263,1.455000670127231,0.12734096162415257,1.381602720102436,0.5340290151694765,1.303112900165176,0.9338234197373301,0.0,bhb_EccFD,194.5375943275335,,,K16_popIII_100_uniformtc_from_500,popIII,0.000124521,287.30222173838024,101,170730.0,18351.9,0.998,0.998,0.312401,0.140618,0.172016,3.0643,0.998,184260.0,115816.0,219228.0,60513.8,85336200000.0,35238200.0,1477340000.0,75526500.0,11.3665,447129.0,0.00324033,100000000000.0
popIII_K16_100_uniformtc_0014,3.11883,188453.0,5262.49,193715.49,21897.963800869904,0.027924681485569345,27070.131037178893,0.1459580902951016,0.0003831373339900308,0.005511063163132749,4.747526257331369,0.4018016761869066,1.8152984395978697,0.3024744594512204,2.196546367527314,0.5709033053304774,0.0,bhb_EccFD,35.34885019884134,,,K16_popIII_100_uniformtc_from_500,popIII,2.40093e-05,52.37680842130081,579393,188453.0,5262.49,0.998,0.998,0.0575841,0.109223,0.0525128,6.15099,0.998,192514.0,13180.5,304929.0,140000.0,162849000000.0,1646.84,26945700.0,293157000.0,535339000.0,1009020.0,1588720.0,630957000000.0
popIII_K16_100_uniformtc_0015,0.575327,1389430.0,179267.0,1568697.0,396912.15625060315,0.12902197303930388,3445.968349441697,0.1556482539661457,0.0001115144752645792,0.0017793599973218574,4.0677000359254505,-0.10431090549375914,0.7775698474534863,0.2585194490681407,4.2578509911083575,0.9498047752985292,0.0,bhb_EccFD,3073.864650778164,,,K16_popIII_100_uniformtc_from_500,popIII,1.52745e-06,3.3486756331786207,80603,1389430.0,179267.0,0.998,0.998,0.14261,0.165287,0.072776,5.24628,0.998,1520440.0,151852.0,860884.0,526095.0,6169300000000.0,46507100000.0,106893000000.0,30668800000.0,29976600.0,125529000.0,8.60299,12589300000000.0
popIII_K16_100_uniformtc_0016,2.21275,429941.0,56498.6,486439.6,124125.82403207604,0.13141012371464922,17908.656220315555,0.1653384176371898,0.0001444022461652694,0.0028136349524811657,6.239347800694714,1.0633122988410124,2.0776268089102414,1.9707468856802024,3.641922095611643,2.307052593945674,0.0,bhb_EccFD,332.0611703947128,,,K16_popIII_100_uniformtc_from_500,popIII,7.73239e-07,2.2288853609553727,304665,429941.0,56498.6,0.998,0.998,0.198571,0.161108,0.0870444,4.49822,0.998,471180.0,166849.0,322334.0,94303.4,4400960000000.0,279162000.0,1845440000.0,189918000.0,8.03438,1332610.0,0.0,25118900000000.0
popIII_K16_100_uniformtc_0017,4.30602,20197.1,341.761,20538.860999999997,1741.3723301084988,0.0169212906803452,39673.18241218577,0.1750285813082339,0.001486696596266048,0.0403485903924307,4.390206812997709,-0.5340202396425797,1.9467746515632247,0.21454771570481654,3.8372108103526603,0.2147848160446794,0.0,bhb_EccFD,1.335832675133552,,,K16_popIII_100_uniformtc_from_500,popIII,7.73239e-07,1.1633015328770662,302686,20197.1,341.761,0.997972,0.946281,0.155484,0.165701,0.0950239,5.11162,0.998,20463.1,5246.9,217486.0,57921.9,19590300000.0,61406600.0,1145670000.0,25565000.0,9.90982,532856.0,40550.3,25118900000000.0
popIII_K16_100_uniformtc_0018,2.67508,68260.1,2700.89,70960.99,9754.395424444845,0.03956762442481039,22521.392521037305,0.184718744979278,0.0006243706116165058,0.016861148064683272,2.642775388688196,-0.04678071815332297,1.7163166793503515,2.0380121784295735,4.415163529343664,1.034917587656351,0.0,bhb_EccFD,12.64187968967227,,,K16_popIII_100_uniformtc_from_500,popIII,2.40093e-05,60.28342095011941,579939,68260.1,2700.89,0.998,0.998,0.159411,0.125265,0.0759299,4.50138,0.998,70337.9,24014.6,242304.0,74625.0,78609700000.0,12046200.0,794570000.0,90956700.0,68245700.0,228484.0,332907.0,630957000000.0
popIII_K16_100_uniformtc_0019,2.2756,140756.0,23748.6,164504.6,46905.886489906356,0.16872175964079683,18526.989685547,0.1944089086503221,0.0002466514060812976,0.008160273153042154,2.0830485603811497,0.1774585132275326,1.8389666285716884,1.0772240482686095,1.0153247950829114,1.4692767512639684,0.0,bhb_EccFD,93.56524414217697,,,K16_popIII_100_uniformtc_from_500,popIII,1.04721e-05,29.65403846959685,135619,140756.0,23748.6,0.998,0.998,0.15488,0.122187,0.0724624,1.78894,0.998,157853.0,192670.0,362845.0,102563.0,273186000000.0,286929000.0,13619000000.0,307547000.0,24103600.0,911615.0,224430.0,1584890000000.0
popIII_K16_100_uniformtc_0020,4.1541,82371.7,6358.85,88730.55,17453.371426559854,0.07719702276388615,38031.303556448016,0.2040990723213661,0.0003384274209877121,0.009614962423796447,2.0894215728620864,-1.3181501115801362,2.3213580948766994,1.2191721599002854,0.7707013893345379,1.6552136042044925,0.0,bhb_EccFD,23.06160011769607,,,K16_popIII_100_uniformtc_from_500,popIII,1.04721e-05,16.498176104184363,136339,82371.7,6358.85,0.998,0.998,0.0940213,0.132974,0.102357,5.49985,0.998,87144.2,74700.5,324260.0,120744.0,111829000000.0,68053200.0,3048070000.0,266404000.0,308037000.0,911099.0,609946.0,1584890000000.0
